State_Name,StudyYear,_75FCCInfant,_75FCCToddler,_75FCCPreschool,_75CInfant,_75CToddler,_75CPreschool
Connecticut,2018,$225.00 ,$220.00 ,$220.00 ,$354.00 ,$354.00 ,$285.00 
Connecticut,2014,$215.00 ,$215.00 ,$200.00 ,$272.44 ,$272.44 ,$243.75 
Connecticut,2015,$220.00 ,$220.00 ,$200.00 ,$277.00 ,$277.00 ,$250.00 
Connecticut,2016,$226.67 ,$223.33 ,$210.00 ,$283.00 ,$283.00 ,$252.67 
Connecticut,2017,$233.33 ,$226.67 ,$220.00 ,$289.00 ,$289.00 ,$255.33 
Connecticut,2018,$240.00 ,$230.00 ,$230.00 ,$295.00 ,$295.00 ,$258.00 
Connecticut,2014,$200.00 ,$200.00 ,$195.00 ,$315.25 ,$315.25 ,$262.50 
Connecticut,2015,$200.00 ,$200.00 ,$200.00 ,$325.00 ,$325.00 ,$272.00 
Connecticut,2016,$208.33 ,$206.67 ,$206.67 ,$334.67 ,$334.67 ,$276.33 
Connecticut,2017,$216.67 ,$213.33 ,$213.33 ,$344.33 ,$344.33 ,$280.67 
Connecticut,2018,$225.00 ,$220.00 ,$220.00 ,$354.00 ,$354.00 ,$285.00 
Connecticut,2014,$200.00 ,$200.00 ,$196.25 ,$293.13 ,$293.13 ,$241.75 
Connecticut,2015,$200.00 ,$200.00 ,$200.00 ,$303.00 ,$303.00 ,$251.00 
Connecticut,2016,$211.67 ,$208.33 ,$208.33 ,$315.67 ,$315.67 ,$260.67 
Connecticut,2017,$223.33 ,$216.67 ,$216.67 ,$328.33 ,$328.33 ,$270.33 
Connecticut,2018,$235.00 ,$225.00 ,$225.00 ,$341.00 ,$341.00 ,$280.00 
Connecticut,2014,$187.50 ,$187.50 ,$173.75 ,$233.94 ,$233.94 ,$208.75 
Connecticut,2015,$190.00 ,$190.00 ,$175.00 ,$240.00 ,$240.00 ,$215.00 
Connecticut,2016,$193.33 ,$188.33 ,$178.33 ,$247.67 ,$247.67 ,$226.67 
Connecticut,2017,$196.67 ,$186.67 ,$181.67 ,$255.33 ,$255.33 ,$238.33 
Connecticut,2018,$200.00 ,$185.00 ,$185.00 ,$263.00 ,$263.00 ,$250.00 
Connecticut,2014,$200.00 ,$200.00 ,$195.00 ,$315.25 ,$315.25 ,$262.50 
Connecticut,2015,$200.00 ,$200.00 ,$200.00 ,$325.00 ,$325.00 ,$272.00 
Connecticut,2016,$208.33 ,$206.67 ,$206.67 ,$334.67 ,$334.67 ,$276.33 
Connecticut,2017,$216.67 ,$213.33 ,$213.33 ,$344.33 ,$344.33 ,$280.67 
Connecticut,2018,$225.00 ,$220.00 ,$220.00 ,$354.00 ,$354.00 ,$285.00 
Connecticut,2014,$187.50 ,$187.50 ,$173.75 ,$233.94 ,$233.94 ,$208.75 
Connecticut,2015,$190.00 ,$190.00 ,$175.00 ,$240.00 ,$240.00 ,$215.00 
Connecticut,2016,$193.33 ,$188.33 ,$178.33 ,$247.67 ,$247.67 ,$226.67 
Connecticut,2017,$196.67 ,$186.67 ,$181.67 ,$255.33 ,$255.33 ,$238.33 
Connecticut,2018,$200.00 ,$185.00 ,$185.00 ,$263.00 ,$263.00 ,$250.00 
Delaware,2014,$148.13 ,$140.00 ,$129.38 ,$190.00 ,$166.88 ,$158.13 
Delaware,2015,$150.00 ,$145.00 ,$130.00 ,$200.00 ,$175.00 ,$167.50 
Delaware,2016,$151.67 ,$147.50 ,$136.67 ,$205.00 ,$183.33 ,$171.67 
Delaware,2017,$153.33 ,$150.00 ,$143.33 ,$210.00 ,$191.67 ,$175.83 
Delaware,2018,$155.00 ,$152.50 ,$150.00 ,$215.00 ,$200.00 ,$180.00 
Delaware,2014,$170.00 ,$170.00 ,$158.08 ,$258.63 ,$233.48 ,$209.48 
Delaware,2015,$175.00 ,$175.00 ,$165.00 ,$266.80 ,$236.50 ,$207.50 
Delaware,2016,$180.83 ,$178.33 ,$170.00 ,$277.87 ,$248.00 ,$215.55 
Delaware,2017,$186.67 ,$181.67 ,$175.00 ,$288.93 ,$259.50 ,$223.60 
Delaware,2018,$192.50 ,$185.00 ,$180.00 ,$300.00 ,$271.00 ,$231.65 
Delaware,2014,$148.13 ,$130.63 ,$122.50 ,$190.00 ,$166.88 ,$158.13 
Delaware,2015,$150.00 ,$136.25 ,$125.00 ,$200.00 ,$175.00 ,$167.50 
Delaware,2016,$152.33 ,$138.13 ,$130.67 ,$205.00 ,$183.33 ,$171.67 
Delaware,2017,$154.67 ,$140.02 ,$136.33 ,$210.00 ,$191.67 ,$175.83 
Delaware,2018,$157.00 ,$141.90 ,$142.00 ,$215.00 ,$200.00 ,$180.00 
Florida,2014,$158.75 ,$147.82 ,$129.17 ,$201.95 ,$169.67 ,$156.19 
Florida,2015,$167.50 ,$148.75 ,$129.58 ,$209.68 ,$176.01 ,$160.53 
Florida,2016,$176.25 ,$149.69 ,$130.00 ,$217.41 ,$182.35 ,$164.87 
Florida,2017,$185.00 ,$150.62 ,$142.73 ,$225.14 ,$188.69 ,$169.21 
Florida,2014,$110.00 ,$99.07 ,$89.17 ,$133.01 ,$115.00 ,$98.96 
Florida,2015,$120.00 ,$100.63 ,$88.33 ,$135.00 ,$117.50 ,$100.00 
Florida,2016,$130.00 ,$102.20 ,$87.50 ,$136.99 ,$120.00 ,$102.09 
Florida,2017,$140.00 ,$103.76 ,$86.66 ,$138.97 ,$125.16 ,$104.17 
Florida,2014,$140.00 ,$125.94 ,$108.34 ,$157.28 ,$136.40 ,$120.15 
Florida,2015,$141.25 ,$126.88 ,$111.67 ,$160.00 ,$137.81 ,$123.91 
Florida,2016,$142.50 ,$127.82 ,$115.01 ,$162.73 ,$139.22 ,$127.67 
Florida,2017,$143.75 ,$128.76 ,$118.34 ,$165.45 ,$140.63 ,$131.43 
Florida,2015,$125.00 ,$115.00 ,$115.00 ,$121.32 ,$105.00 ,$98.75 
Florida,2016,$127.88 ,$114.96 ,$119.17 ,$124.48 ,$108.13 ,$104.38 
Florida,2017,$130.76 ,$114.92 ,$123.33 ,$127.63 ,$111.25 ,$115.64 
Florida,2014,$146.25 ,$128.44 ,$123.75 ,$180.42 ,$158.75 ,$139.34 
Florida,2015,$150.00 ,$126.88 ,$122.50 ,$182.53 ,$160.40 ,$143.51 
Florida,2016,$153.75 ,$125.32 ,$121.25 ,$184.65 ,$162.06 ,$147.68 
Florida,2017,$157.50 ,$123.76 ,$120.00 ,$186.76 ,$163.71 ,$151.85 
Florida,2014,$157.49 ,$150.02 ,$149.88 ,$202.47 ,$176.47 ,$162.63 
Florida,2015,$160.00 ,$150.00 ,$150.00 ,$207.90 ,$182.40 ,$166.25 
Florida,2016,$162.52 ,$149.99 ,$150.13 ,$213.34 ,$188.34 ,$169.87 
Florida,2017,$165.03 ,$149.97 ,$150.25 ,$218.77 ,$194.27 ,$173.49 
Florida,2015,$125.00 ,$125.00 ,$125.00 ,$130.72 ,$113.13 ,$105.00 
Florida,2016,$132.27 ,$131.73 ,$132.39 ,$131.07 ,$112.20 ,$105.00 
Florida,2017,$139.53 ,$138.46 ,$139.77 ,$131.43 ,$111.26 ,$107.56 
Florida,2014,$153.75 ,$152.50 ,$148.75 ,$184.75 ,$163.74 ,$150.00 
Florida,2015,$157.50 ,$155.00 ,$155.00 ,$190.00 ,$167.50 ,$155.00 
Florida,2016,$161.25 ,$157.50 ,$161.25 ,$195.25 ,$171.26 ,$160.00 
Florida,2017,$165.00 ,$160.00 ,$167.50 ,$200.50 ,$175.02 ,$165.00 
Florida,2014,$123.13 ,$111.02 ,$110.63 ,$166.88 ,$131.36 ,$115.44 
Florida,2015,$133.75 ,$122.03 ,$121.25 ,$175.00 ,$132.21 ,$118.75 
Florida,2016,$144.38 ,$133.05 ,$131.88 ,$183.13 ,$133.07 ,$122.06 
Florida,2017,$155.00 ,$144.06 ,$142.50 ,$191.25 ,$133.92 ,$125.37 
Florida,2014,$149.38 ,$137.50 ,$133.75 ,$190.45 ,$167.10 ,$147.00 
Florida,2015,$148.75 ,$140.00 ,$135.00 ,$193.90 ,$171.88 ,$148.53 
Florida,2016,$148.13 ,$142.50 ,$136.25 ,$197.35 ,$176.67 ,$150.06 
Florida,2017,$147.50 ,$145.00 ,$137.50 ,$200.80 ,$181.45 ,$151.59 
Florida,2014,$150.00 ,$144.38 ,$128.13 ,$206.70 ,$190.05 ,$174.51 
Florida,2015,$150.00 ,$150.00 ,$131.25 ,$212.59 ,$192.09 ,$173.74 
Florida,2016,$158.75 ,$155.63 ,$140.00 ,$218.48 ,$194.14 ,$172.97 
Florida,2017,$167.50 ,$161.25 ,$148.75 ,$224.37 ,$196.18 ,$172.20 
Florida,2014,$122.00 ,$111.56 ,$98.99 ,$132.50 ,$113.75 ,$99.59 
Florida,2015,$130.00 ,$123.12 ,$109.98 ,$125.00 ,$112.50 ,$101.67 
Florida,2016,$141.27 ,$134.68 ,$120.97 ,$125.00 ,$114.46 ,$103.76 
Florida,2017,$152.54 ,$146.24 ,$131.96 ,$125.00 ,$116.42 ,$105.84 
Florida,2014,$123.69 ,$119.50 ,$119.50 ,$127.06 ,$111.50 ,$99.38 
Florida,2015,$125.00 ,$125.00 ,$125.00 ,$132.88 ,$115.00 ,$100.00 
Florida,2016,$126.31 ,$130.50 ,$130.50 ,$138.69 ,$118.50 ,$100.63 
Florida,2017,$127.61 ,$136.00 ,$136.00 ,$144.50 ,$122.00 ,$101.25 
Florida,2015,$140.00 ,$130.00 ,$125.00 ,$162.93 ,$143.61 ,$128.16 
Florida,2014,$150.43 ,$138.20 ,$124.76 ,$179.30 ,$156.24 ,$137.33 
Florida,2015,$150.85 ,$138.27 ,$124.51 ,$186.64 ,$162.01 ,$141.82 
Florida,2016,$151.28 ,$138.34 ,$124.27 ,$193.98 ,$167.78 ,$146.32 
Florida,2017,$151.70 ,$138.41 ,$124.02 ,$201.32 ,$173.55 ,$150.81 
Florida,2014,$138.25 ,$125.75 ,$112.58 ,$153.56 ,$133.75 ,$123.14 
Florida,2015,$139.50 ,$126.50 ,$113.83 ,$155.21 ,$135.03 ,$124.67 
Florida,2016,$140.75 ,$127.25 ,$115.08 ,$156.86 ,$136.31 ,$126.21 
Florida,2017,$142.00 ,$128.00 ,$116.33 ,$158.51 ,$137.59 ,$127.74 
Florida,2014,$150.00 ,$129.38 ,$127.50 ,$170.22 ,$157.87 ,$150.27 
Florida,2015,$150.00 ,$130.00 ,$130.00 ,$181.69 ,$169.76 ,$153.97 
Florida,2016,$150.00 ,$130.63 ,$132.50 ,$193.16 ,$181.65 ,$157.67 
Florida,2017,$160.71 ,$135.20 ,$135.00 ,$204.63 ,$193.54 ,$161.37 
Florida,2014,$124.38 ,$106.13 ,$95.42 ,$147.12 ,$130.00 ,$117.84 
Florida,2015,$120.00 ,$100.63 ,$88.33 ,$135.00 ,$117.50 ,$100.00 
Florida,2016,$115.63 ,$95.13 ,$81.25 ,$130.00 ,$115.00 ,$100.00 
Florida,2017,$111.25 ,$90.00 ,$79.17 ,$130.00 ,$117.50 ,$100.00 
Florida,2014,$127.76 ,$123.59 ,$116.24 ,$125.76 ,$110.43 ,$101.77 
Florida,2015,$130.00 ,$123.12 ,$109.98 ,$126.52 ,$114.03 ,$105.45 
Florida,2016,$137.43 ,$122.65 ,$103.72 ,$127.28 ,$117.64 ,$109.14 
Florida,2017,$144.86 ,$122.18 ,$103.59 ,$131.32 ,$121.24 ,$112.82 
Florida,2014,$117.19 ,$108.44 ,$108.13 ,$139.72 ,$123.75 ,$116.25 
Florida,2015,$125.00 ,$115.00 ,$115.00 ,$144.43 ,$125.00 ,$117.50 
Florida,2016,$136.51 ,$121.56 ,$121.88 ,$149.15 ,$126.25 ,$118.75 
Florida,2017,$148.01 ,$128.12 ,$128.75 ,$153.86 ,$127.50 ,$120.00 
Florida,2014,$117.19 ,$108.44 ,$108.13 ,$137.82 ,$123.13 ,$120.00 
Florida,2015,$125.00 ,$115.00 ,$115.00 ,$140.63 ,$123.75 ,$125.00 
Florida,2016,$136.51 ,$121.56 ,$121.88 ,$143.45 ,$124.38 ,$130.00 
Florida,2017,$148.01 ,$128.12 ,$128.75 ,$146.26 ,$125.00 ,$137.76 
Florida,2014,$117.19 ,$108.44 ,$108.13 ,$152.92 ,$146.28 ,$114.16 
Florida,2015,$125.00 ,$115.00 ,$115.00 ,$152.92 ,$146.28 ,$114.16 
Florida,2016,$136.51 ,$121.56 ,$121.88 ,$152.92 ,$146.28 ,$114.16 
Florida,2017,$148.01 ,$128.12 ,$128.75 ,$152.92 ,$146.28 ,$114.16 
Florida,2014,$112.97 ,$102.09 ,$82.50 ,$138.64 ,$124.56 ,$113.73 
Florida,2015,$117.94 ,$106.68 ,$85.00 ,$147.28 ,$134.13 ,$122.46 
Florida,2014,$125.00 ,$125.00 ,$125.00 ,$128.55 ,$104.69 ,$96.75 
Florida,2015,$125.00 ,$125.00 ,$125.00 ,$127.10 ,$110.00 ,$97.50 
Florida,2016,$125.00 ,$125.00 ,$125.00 ,$125.65 ,$115.31 ,$98.25 
Florida,2017,$125.00 ,$125.00 ,$125.00 ,$124.20 ,$120.62 ,$99.00 
Florida,2014,$124.38 ,$105.82 ,$95.00 ,$158.49 ,$144.88 ,$136.22 
Florida,2015,$120.00 ,$100.00 ,$87.50 ,$157.75 ,$147.25 ,$136.75 
Florida,2016,$115.63 ,$95.00 ,$82.50 ,$157.01 ,$149.63 ,$137.29 
Florida,2017,$111.25 ,$95.00 ,$82.50 ,$156.27 ,$152.00 ,$137.82 
Florida,2014,$145.00 ,$129.07 ,$114.17 ,$153.85 ,$123.33 ,$106.60 
Florida,2015,$150.00 ,$130.00 ,$113.33 ,$152.50 ,$121.28 ,$106.15 
Florida,2016,$155.00 ,$136.37 ,$117.69 ,$151.16 ,$119.24 ,$105.71 
Florida,2017,$160.00 ,$142.75 ,$122.04 ,$149.81 ,$120.50 ,$105.26 
Florida,2014,$127.76 ,$123.59 ,$116.24 ,$148.78 ,$125.74 ,$113.50 
Florida,2015,$130.00 ,$123.12 ,$109.98 ,$146.25 ,$120.00 ,$112.74 
Florida,2016,$137.43 ,$122.65 ,$103.72 ,$143.73 ,$120.16 ,$111.98 
Florida,2017,$144.86 ,$122.18 ,$103.59 ,$142.50 ,$120.31 ,$113.38 
Florida,2014,$150.00 ,$137.96 ,$127.39 ,$206.53 ,$169.39 ,$149.64 
Florida,2015,$150.00 ,$136.14 ,$125.00 ,$207.27 ,$171.06 ,$149.91 
Florida,2016,$150.00 ,$134.33 ,$122.62 ,$208.01 ,$172.73 ,$150.19 
Florida,2017,$150.00 ,$132.51 ,$120.23 ,$208.75 ,$174.40 ,$150.46 
Florida,2014,$125.00 ,$116.25 ,$116.25 ,$152.22 ,$124.69 ,$117.50 
Florida,2015,$125.00 ,$115.00 ,$115.00 ,$144.43 ,$125.00 ,$117.50 
Florida,2016,$130.00 ,$113.75 ,$113.75 ,$136.65 ,$125.31 ,$117.50 
Florida,2017,$135.00 ,$112.50 ,$112.50 ,$138.86 ,$125.62 ,$117.50 
Florida,2014,$138.75 ,$128.75 ,$125.00 ,$156.75 ,$136.56 ,$129.76 
Florida,2015,$142.50 ,$132.50 ,$125.00 ,$156.49 ,$136.81 ,$131.53 
Florida,2016,$146.25 ,$136.25 ,$125.00 ,$156.24 ,$137.07 ,$133.31 
Florida,2017,$150.00 ,$140.00 ,$125.00 ,$155.98 ,$137.32 ,$135.08 
Florida,2014,$117.19 ,$108.44 ,$108.13 ,$142.50 ,$129.07 ,$115.00 
Florida,2015,$125.00 ,$115.00 ,$115.00 ,$150.00 ,$135.63 ,$115.00 
Florida,2016,$136.51 ,$121.56 ,$121.88 ,$157.50 ,$142.20 ,$115.00 
Florida,2017,$148.01 ,$128.12 ,$128.75 ,$165.00 ,$148.76 ,$115.00 
Florida,2014,$117.19 ,$108.44 ,$108.13 ,$152.92 ,$146.28 ,$114.16 
Florida,2015,$125.00 ,$115.00 ,$115.00 ,$152.92 ,$146.28 ,$114.16 
Florida,2016,$136.51 ,$121.56 ,$121.88 ,$152.92 ,$146.28 ,$114.16 
Florida,2017,$148.01 ,$128.12 ,$128.75 ,$152.92 ,$146.28 ,$114.16 
Florida,2014,$136.25 ,$126.25 ,$122.09 ,$162.53 ,$141.84 ,$126.44 
Florida,2015,$140.00 ,$130.00 ,$125.00 ,$162.93 ,$143.61 ,$128.16 
Florida,2016,$143.75 ,$141.94 ,$127.92 ,$163.33 ,$145.39 ,$129.88 
Florida,2017,$147.50 ,$153.88 ,$143.75 ,$163.73 ,$147.16 ,$131.60 
Florida,2014,$128.39 ,$112.93 ,$103.13 ,$165.63 ,$131.89 ,$113.08 
Florida,2015,$123.02 ,$112.50 ,$105.00 ,$152.50 ,$121.28 ,$106.15 
Florida,2016,$123.02 ,$115.00 ,$111.56 ,$142.50 ,$116.28 ,$99.23 
Florida,2017,$123.02 ,$117.50 ,$118.13 ,$142.50 ,$116.28 ,$96.98 
Florida,2014,$148.75 ,$130.00 ,$124.79 ,$183.95 ,$159.91 ,$142.05 
Florida,2015,$147.50 ,$130.00 ,$124.58 ,$188.85 ,$164.58 ,$147.31 
Florida,2016,$146.25 ,$130.00 ,$124.37 ,$193.75 ,$169.26 ,$152.58 
Florida,2017,$152.96 ,$130.00 ,$124.16 ,$198.65 ,$173.93 ,$157.84 
Florida,2014,$139.02 ,$136.50 ,$128.34 ,$170.61 ,$153.68 ,$139.04 
Florida,2015,$138.04 ,$137.00 ,$126.25 ,$173.29 ,$154.83 ,$138.13 
Florida,2016,$137.06 ,$137.50 ,$124.17 ,$175.98 ,$155.98 ,$137.22 
Florida,2017,$136.08 ,$146.57 ,$128.05 ,$185.90 ,$157.13 ,$136.31 
Florida,2014,$116.18 ,$107.50 ,$107.50 ,$141.88 ,$119.69 ,$108.50 
Florida,2015,$125.00 ,$115.00 ,$115.00 ,$147.50 ,$127.50 ,$115.00 
Florida,2016,$135.19 ,$122.50 ,$122.50 ,$153.13 ,$135.31 ,$121.50 
Florida,2017,$145.38 ,$130.00 ,$130.00 ,$158.75 ,$143.12 ,$128.00 
Florida,2015,$140.00 ,$130.00 ,$125.00 ,$162.93 ,$143.61 ,$128.16 
Florida,2016,$146.67 ,$135.00 ,$132.50 ,$181.90 ,$160.10 ,$141.83 
Florida,2017,$153.33 ,$142.85 ,$140.00 ,$200.86 ,$176.59 ,$155.49 
Florida,2014,$125.00 ,$116.25 ,$116.25 ,$132.82 ,$117.19 ,$112.92 
Florida,2015,$125.00 ,$115.00 ,$115.00 ,$140.63 ,$123.75 ,$125.00 
Florida,2016,$130.00 ,$113.75 ,$113.75 ,$148.45 ,$130.31 ,$137.09 
Florida,2017,$135.00 ,$112.50 ,$112.50 ,$156.26 ,$136.87 ,$149.17 
Florida,2014,$155.00 ,$144.38 ,$137.50 ,$182.02 ,$158.92 ,$140.71 
Florida,2015,$160.00 ,$145.00 ,$140.00 ,$189.40 ,$164.80 ,$144.54 
Florida,2016,$165.00 ,$145.63 ,$142.50 ,$196.78 ,$170.69 ,$148.37 
Florida,2017,$170.00 ,$146.25 ,$145.00 ,$204.16 ,$176.57 ,$152.20 
Florida,2014,$142.50 ,$128.44 ,$117.92 ,$154.69 ,$127.04 ,$114.58 
Florida,2015,$150.00 ,$130.00 ,$115.00 ,$157.77 ,$130.00 ,$116.58 
Florida,2016,$157.50 ,$131.56 ,$112.09 ,$160.85 ,$132.96 ,$118.59 
Florida,2017,$165.00 ,$133.12 ,$117.39 ,$163.93 ,$135.92 ,$120.59 
Florida,2014,$189.38 ,$174.38 ,$167.50 ,$194.92 ,$169.74 ,$154.05 
Florida,2015,$200.00 ,$175.00 ,$175.00 ,$204.83 ,$173.23 ,$155.34 
Florida,2016,$216.25 ,$175.63 ,$182.50 ,$214.75 ,$176.72 ,$156.64 
Florida,2017,$232.50 ,$188.46 ,$190.00 ,$231.51 ,$180.21 ,$157.93 
Florida,2014,$139.61 ,$124.57 ,$110.75 ,$163.66 ,$148.10 ,$136.13 
Florida,2015,$141.90 ,$127.34 ,$115.20 ,$164.34 ,$147.56 ,$135.15 
Florida,2016,$144.20 ,$130.12 ,$119.65 ,$165.03 ,$147.02 ,$134.17 
Florida,2017,$146.49 ,$132.89 ,$124.10 ,$165.71 ,$146.48 ,$133.19 
Florida,2014,$150.00 ,$150.00 ,$150.00 ,$167.37 ,$155.61 ,$139.56 
Florida,2015,$150.00 ,$150.00 ,$150.00 ,$150.00 ,$160.23 ,$145.00 
Florida,2016,$150.00 ,$150.00 ,$150.00 ,$151.25 ,$164.85 ,$150.45 
Florida,2017,$150.00 ,$150.00 ,$150.00 ,$152.50 ,$169.47 ,$155.89 
Florida,2014,$127.50 ,$124.07 ,$116.25 ,$153.88 ,$148.19 ,$139.38 
Florida,2015,$137.50 ,$125.63 ,$120.00 ,$156.25 ,$151.25 ,$138.75 
Florida,2016,$147.50 ,$133.32 ,$129.29 ,$158.63 ,$158.81 ,$146.91 
Florida,2017,$157.50 ,$141.01 ,$138.59 ,$161.00 ,$166.38 ,$155.07 
Florida,2014,$150.00 ,$141.25 ,$135.00 ,$158.87 ,$143.97 ,$123.39 
Florida,2015,$150.00 ,$137.50 ,$135.00 ,$165.05 ,$147.98 ,$125.52 
Florida,2016,$150.00 ,$133.75 ,$135.00 ,$171.23 ,$151.99 ,$127.65 
Florida,2017,$150.00 ,$130.00 ,$135.00 ,$177.41 ,$156.00 ,$129.78 
Florida,2014,$126.63 ,$130.38 ,$130.38 ,$171.25 ,$145.00 ,$138.13 
Florida,2015,$125.75 ,$125.75 ,$125.75 ,$175.00 ,$148.75 ,$142.50 
Florida,2016,$127.01 ,$125.75 ,$125.75 ,$178.75 ,$152.50 ,$146.88 
Florida,2017,$128.27 ,$125.75 ,$125.75 ,$182.50 ,$156.25 ,$151.25 
Florida,2014,$150.00 ,$142.93 ,$127.64 ,$189.93 ,$168.49 ,$144.33 
Florida,2015,$150.00 ,$150.00 ,$130.00 ,$192.37 ,$170.67 ,$146.46 
Florida,2016,$150.00 ,$157.07 ,$132.36 ,$194.82 ,$172.85 ,$148.60 
Florida,2017,$160.71 ,$164.14 ,$140.62 ,$197.26 ,$175.03 ,$150.73 
Florida,2014,$137.50 ,$125.00 ,$115.42 ,$177.32 ,$150.48 ,$131.47 
Florida,2015,$135.00 ,$125.00 ,$120.83 ,$179.63 ,$152.43 ,$134.07 
Florida,2016,$132.50 ,$128.83 ,$126.25 ,$181.95 ,$154.38 ,$136.68 
Florida,2017,$130.00 ,$132.65 ,$131.66 ,$184.26 ,$156.33 ,$139.28 
Florida,2014,$176.15 ,$163.30 ,$150.38 ,$229.02 ,$195.74 ,$176.47 
Florida,2015,$181.19 ,$166.06 ,$150.93 ,$234.87 ,$200.23 ,$181.38 
Florida,2016,$186.23 ,$168.83 ,$151.49 ,$240.73 ,$204.72 ,$186.30 
Florida,2017,$191.27 ,$171.59 ,$152.04 ,$246.58 ,$209.21 ,$191.21 
Florida,2014,$170.00 ,$155.00 ,$147.50 ,$192.46 ,$157.41 ,$137.46 
Florida,2015,$175.00 ,$160.00 ,$146.25 ,$197.18 ,$162.73 ,$141.54 
Florida,2016,$180.00 ,$165.00 ,$145.00 ,$201.90 ,$168.05 ,$145.62 
Florida,2017,$185.00 ,$170.00 ,$143.75 ,$206.62 ,$173.37 ,$149.69 
Florida,2014,$175.08 ,$170.04 ,$163.37 ,$247.30 ,$173.68 ,$151.45 
Florida,2015,$175.15 ,$170.03 ,$164.90 ,$256.09 ,$177.98 ,$154.19 
Florida,2016,$175.23 ,$170.03 ,$166.44 ,$264.88 ,$182.28 ,$156.93 
Florida,2017,$175.30 ,$170.02 ,$167.97 ,$273.67 ,$186.58 ,$159.67 
Florida,2014,$150.00 ,$128.13 ,$116.67 ,$151.72 ,$129.57 ,$111.78 
Florida,2015,$150.00 ,$128.75 ,$120.00 ,$151.69 ,$131.43 ,$111.63 
Florida,2016,$150.00 ,$129.38 ,$123.34 ,$154.34 ,$133.30 ,$111.49 
Florida,2017,$150.00 ,$130.00 ,$126.67 ,$156.98 ,$135.16 ,$111.34 
Florida,2014,$115.00 ,$100.00 ,$87.92 ,$127.50 ,$111.25 ,$97.09 
Florida,2015,$120.00 ,$100.00 ,$87.50 ,$130.00 ,$115.00 ,$99.17 
Florida,2016,$125.00 ,$100.00 ,$87.09 ,$137.80 ,$118.75 ,$101.26 
Florida,2017,$130.00 ,$105.26 ,$91.03 ,$145.60 ,$122.50 ,$103.34 
Florida,2014,$161.25 ,$158.44 ,$157.50 ,$229.94 ,$199.26 ,$179.43 
Florida,2015,$167.50 ,$155.00 ,$155.00 ,$231.58 ,$200.68 ,$178.87 
Florida,2016,$173.75 ,$151.56 ,$152.50 ,$233.23 ,$202.11 ,$178.31 
Florida,2017,$180.00 ,$165.43 ,$150.00 ,$234.87 ,$214.03 ,$177.75 
Florida,2014,$150.00 ,$135.00 ,$135.00 ,$178.25 ,$153.06 ,$136.83 
Florida,2015,$150.00 ,$135.00 ,$135.00 ,$176.50 ,$155.81 ,$137.80 
Florida,2016,$150.00 ,$135.00 ,$135.00 ,$174.75 ,$158.57 ,$138.78 
Florida,2017,$150.00 ,$135.00 ,$135.00 ,$183.63 ,$161.32 ,$139.75 
Florida,2014,$138.75 ,$127.50 ,$125.00 ,$155.04 ,$139.50 ,$121.59 
Florida,2015,$142.50 ,$130.00 ,$125.00 ,$160.07 ,$145.00 ,$123.33 
Florida,2016,$146.25 ,$132.50 ,$125.00 ,$165.11 ,$150.50 ,$125.08 
Florida,2017,$150.00 ,$135.00 ,$125.00 ,$170.14 ,$156.00 ,$126.82 
Florida,2014,$163.13 ,$151.88 ,$144.59 ,$200.14 ,$174.94 ,$162.22 
Florida,2015,$165.00 ,$157.50 ,$149.17 ,$205.95 ,$176.95 ,$165.71 
Florida,2016,$166.88 ,$163.13 ,$153.76 ,$211.76 ,$178.96 ,$169.20 
Florida,2017,$168.75 ,$168.75 ,$158.34 ,$217.57 ,$180.98 ,$172.69 
Florida,2014,$157.50 ,$150.00 ,$143.75 ,$217.20 ,$182.42 ,$165.53 
Florida,2015,$165.00 ,$150.00 ,$140.00 ,$228.48 ,$187.25 ,$170.48 
Florida,2016,$172.50 ,$150.00 ,$136.25 ,$239.76 ,$192.09 ,$175.43 
Florida,2017,$180.00 ,$150.00 ,$132.50 ,$251.04 ,$196.92 ,$180.38 
Florida,2014,$128.39 ,$112.93 ,$103.13 ,$183.75 ,$146.25 ,$122.50 
Florida,2015,$123.02 ,$112.50 ,$105.00 ,$188.75 ,$150.00 ,$125.00 
Florida,2016,$123.02 ,$115.00 ,$111.56 ,$193.75 ,$153.75 ,$127.50 
Florida,2017,$123.02 ,$117.50 ,$118.13 ,$198.75 ,$157.50 ,$130.00 
Florida,2014,$118.13 ,$105.63 ,$100.00 ,$135.00 ,$119.07 ,$100.00 
Florida,2015,$125.00 ,$115.00 ,$115.00 ,$150.00 ,$135.63 ,$115.00 
Florida,2016,$135.00 ,$124.38 ,$130.00 ,$165.00 ,$152.20 ,$130.00 
Florida,2017,$145.00 ,$133.75 ,$115.00 ,$180.00 ,$168.76 ,$136.67 
Florida,2014,$125.00 ,$125.00 ,$125.00 ,$116.61 ,$100.58 ,$89.69 
Florida,2015,$125.00 ,$125.00 ,$125.00 ,$127.10 ,$110.00 ,$97.50 
Florida,2016,$125.00 ,$125.00 ,$125.00 ,$137.59 ,$119.42 ,$105.31 
Florida,2017,$125.00 ,$125.00 ,$125.00 ,$148.08 ,$128.84 ,$113.12 
Florida,2014,$135.90 ,$109.88 ,$86.59 ,$140.81 ,$124.56 ,$113.73 
Florida,2015,$146.80 ,$114.77 ,$88.17 ,$151.62 ,$134.13 ,$122.46 
